user,CSS3,HTML,Googlemap,Memcached,name,Git,Cpp,jQueryUI,NumPy,Julia,SQL,Scala,HTMLDOM,Rust,Linux,JavaScript,Maven,Bootstrap3,MySQL,MongoDB,Python2x,MVC,FontAwesome,XPath,JSON,Eclipse,PostgreSQL,jQuery,Designpatterns,Nodejs,Chartjs,JSP,Java,Docker,W3C,XLink,Foundation,Echarts,XQuery,Highcharts,Kotlin,Pandas,C,Razor,ASP.NET,Scipy,XSLT,WebHosting,SQLite,AppML,Matplotlib,AngularJS,servlet,HTML5,ionic,DTD,PHP,Bootstrap4,SVG,XPointer,BrowserInformation,XSLFO,WebsiteBuilding,jQuery Mobile,Vue3,TCPIP,Redis,SOAP,Swift,algorithms,WebService,Perl,ASP,RDF,Svn,VBScript,XML,Vuejs,AJAX,WebPages,Django,TypeScript,C#,XMLDOM,Bootstrap5,Python,WebsiteQuality,Go,WSDL,CSS,XMLSchema,RSS,HTTP,R,WebForms,Markdown,Lua,AngularJS2,React,Ruby,jQueryEasyUI ,regular
user8676,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,0,3,0,3,3,3,3,3,0,3,3,3,0,0,3,3,0,0,3,0,3,3,3,3,3,3,0,0,0,3,3,0,3,3,3,3,0,3,3,3,3,0,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,0,0,3,3,0,3,3,3,3,3,3,0,3,3,3,3
user8677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8678,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
user8679,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,0,7,0,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,0,7,7,7,0,7,7,7,7,0,7,7,7,7,0,0,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7
user8680,8,8,8,8,8,8,0,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,0,8,0,0,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,0,0,8,8,8,8,0,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,0,8
user8681,7,0,7,7,0,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,0,7,0,7,7,7,7,0,7,0,7,7,7,7,7,7
user8682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8683,3,0,3,0,3,3,0,3,3,0,3,3,3,3,0,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,0,3,0,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,0,3,0,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,0,0,3,3
user8684,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,0,9,9,0,9,0,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,9,9,9,9,9,0,0,9,9,9,9,9,0,0,0,9,9,0,0,9,9,9,9,9,0,0,9,0,9,9,9,9,9,9,0,9,9,9,9,9,9,0,9
user8685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8686,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,0,2,2,2,2,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,2
user8687,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,0,4,4,4,0,4,4,0,0,4,0,4,0,4,0,4,4,0,4,4,0,0,0,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,0,4,4,4,4,0,0,0,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,0
user8688,8,8,0,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,0,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,0,8,8,8,0,8,8,8,8,8,0,8,0,8,0,8,8,0,8,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,0,8,8,8,8,8
user8689,7,0,7,7,0,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,0,0,7,0,7,7,7,7,7,7,7,7,7,7,7
user8690,0,4,4,4,0,4,4,0,4,0,0,4,4,4,4,4,0,0,4,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,0,4,4,0,0,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,0,4,4,4,4,0,4,4,4,4,4,4,4,4,0,0
user8691,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,0,0,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,6,0,6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,0,0,6,6,6,6,6,6,0,0,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6
user8692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8693,0,10,10,10,10,10,10,10,0,10,10,0,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,0,0,0,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,0,10,0,0,10,0,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,0,0,0,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,0,0,10,0
user8694,3,3,3,0,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,0,3,3,0,0,3,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3
user8695,2,2,2,0,2,2,2,0,2,2,2,2,0,2,2,0,2,0,2,2,0,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2
user8696,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,0,0,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,0,9,0,9,9,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,0
user8697,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0
user8698,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
user8699,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
user8700,10,10,10,10,10,10,10,0,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,10,0,10,10,0,10,10,0,10,10,10
user8701,0,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,9,9,0,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,0,9,0,9,9,0,0,9,9,0,0,9,0,9,0,9,9,9,9,9,9,9,9,9,0,9
user8702,4,4,4,4,0,4,0,4,4,4,4,4,4,0,0,4,0,4,4,4,4,4,4,4,0,4,0,4,0,0,4,4,0,0,4,4,4,4,0,0,4,4,0,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4
user8703,6,0,6,0,6,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,6,0,6,6,6,0,6,6,0,6,6,0,6,0,6,6,0,6,0,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,0,6,6,6,0,6,0,6,6,6,0,6,6,6,0,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,6,0
user8704,7,7,7,0,7,7,0,0,7,7,7,7,0,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,0,0,7,7,0,7,7,7,7,7,7,7,7,7,0,0,7,7,0,7,0,0,7,7,7,0,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,7,0,7,7,0,7,0,0,7,7,0,7
user8705,0,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,7,0,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,0,7,0,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7
user8706,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,0,0,7,7,7,7,0,7,7,0,7,7,7,7,0,7,7,0,0,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,0,7,7,0,7,7,0,7,0,7,7,7,0,0,7,0,7,0,7,0,7,7,7,0,7,7,7,7,7,7,7,7,7,7
user8707,8,0,8,8,0,8,0,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,0,0,0,8,8,8,8,8,8,8,8,0,8,8,0,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8
user8708,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,0,9,9,0,9,0,9,9,9,9,0,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,0,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,0,9,9,9,0,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
user8709,5,5,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,0,0,5,5,0,0,0,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,0,0,5,5,5
user8710,4,0,4,0,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,0,0,4,4,0,4,4,0,4,4,0,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4
user8711,10,10,10,10,10,10,10,10,0,10,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,0,0,10,0,10,10,0,10,10,0,10,10,10,10,10,10
user8712,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,0,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,0,5,5,5,0,5,5,0,0,0,5,5,5,5,0,5,0,5,0,5,5,5,5,0,5,5,5,5,5,5,5,5,0,0,5,0,5,5,5,5,5,0,5,5,5,5,5,5,0,5,5,0,0,5,5,5,0,5,5,0
user8713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8714,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,0,0,0,7,7,0,7,0,7,7,0,7,7,7,7,7,7,7,7,0,7,7,0,0,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,7,7,7,7
user8715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8716,8,8,8,8,8,8,0,8,0,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,8,8,8,8,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,8,8,8,8,0,8,8,8,8,8,0,8,8,0,8,0,8,8,8,8,8,8,8,8
user8717,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,0,0,9,9,0,0,9,9,9,0,9,9,0,9,9,9,9,0,9,9,9,9,9,0,0,9,0,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,0,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,0,9
user8718,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,0,10,10,0,10,10,10,10,0,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10
user8719,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,0,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10
user8720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user8721,0,7,7,0,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,0,7,0,7,0,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,0,0,0,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,0,7,7,7,7,7,7,7,7
user8722,10,10,10,10,10,10,0,10,10,0,0,10,10,0,0,10,10,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,0,10,10,10,10,10,10,10,10,0,0,0,10,0,10,10,10,10,10,0,10,10,10,10,0,10,10,10,10,10,0,10,0,0,10,10,10,10,10,10,10,0,10,0,10,0,0,0,10,10,0,10,10,10,10,10,10
user8723,0,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,0,0,0,4,0,4,4,4,4,4,0,0,4,4,0,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,0,4,0,0,0,4,4,4,4,4
user8724,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,0,7,7,7,7,0,7,7,0,7,0,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,7,0,7,7,7,7,0,7,7,7,0,7,7,7,7,0,7,7,7,7,7,0,7,7,7,0,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7
user8725,5,5,5,5,5,5,5,5,0,0,0,5,0,5,0,5,0,5,5,0,5,0,5,5,5,0,0,5,5,5,5,5,5,5,5,0,0,5,5,5,0,5,5,5,5,5,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,0,0,5,5,5,5,5,5,5,5,5,0,5,0,5,5,0,5,5,5
user8726,4,4,4,4,4,4,4,0,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,0,4,4,4,4,4,4,4,0,4,4,4,0,0,4,0,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,0,4,4,4,4,4,4,0,4
user8727,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,4,0,0,4,4,4,4,4,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,0,4,0,4,4,0,0,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,0,0,4,4,0,4,4,4,4,4,0,4
user8728,4,4,4,0,4,0,4,4,4,4,0,4,0,4,4,0,4,4,4,0,4,0,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,0,0,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,0,4,0,4,0,0,0,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4
user8729,4,4,4,0,0,4,4,4,4,0,0,0,4,0,4,0,4,4,4,4,4,4,4,4,4,0,4,0,0,4,4,0,4,0,4,4,4,4,0,4,4,0,0,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,0,0,4,4,4,0,0,4,4,0,4,4,4,4,4,4,4,0,4,4,0,4,4,4,4,0,0,4,4,4,4,4,4
user8730,0,8,0,8,8,8,8,8,8,8,8,0,8,0,8,8,8,8,0,8,8,8,8,8,8,8,0,8,8,8,8,8,8,0,0,8,8,0,8,0,8,0,8,0,8,8,8,8,8,8,8,8,8,0,8,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,8,8,8,8,8,8,8,8,8,8,8,0,0,8,0,8,8,0,8,8,0,8,8,8,8
user8731,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,0,0,6,6,6,6,0,0,6,0,6,6,6,6,0,6,6,6,6,6,0,6,0,6,6,0,0,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6,6,6
user8732,6,0,6,0,6,0,6,6,6,6,6,6,6,6,6,0,0,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,0,6,6,0,6,0,6,6,0,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
user8733,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,0,10,10,10,10,0,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,0,10,10,10,10,10,0,0,0,0,10,0,10,10,10,0,10,0,0,10,10,10,0,10,0,10,10,0,10,0,10,10,0,10,10,10,0,10,10,10,10,0,10,10,10,10,10
user8734,6,6,6,6,0,6,6,6,6,0,6,0,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,0,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,0,6,6,6,0,6,6,6,0,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6
user8735,6,6,0,6,6,6,6,0,0,6,6,0,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,0,6,6,6,0,6,6,6,6,6,6,6,0,6,6,6,6,0,6,0,0,6
user8736,10,10,0,10,10,0,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,0,10,0,10,0,10,10,10,10,10,10,10,0,10,10,10,0,10,10,10,10,0,10,0,10,10,0,10,10,0,10,10,0,10,10,10,0,0,0,10,0,10,10,0,10,10,10,0,10,10,10,10,10,0,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10
user8737,7,7,7,7,7,7,0,7,7,7,0,7,0,7,7,0,0,0,7,7,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,0,7,7,7,0,7,7,0,7,7,7,0,7,7,7,0,7,0,0,0,7,7,7,7,7,7,7,7,0,7,0,7,0,7,7,7,7,7,7,7,7,0,7,7,7,0,7,7,0,0,7,0,7,7,7,7,7,7
user8738,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0
user8739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
